age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,50K
43,1,207578,13,16,0,5,2,0,0,0,0,42,0,1
22,8,140001,3,9,2,14,1,0,0,0,0,40,0,0
18,0,217942,2,7,2,2,1,0,0,0,0,24,0,0
28,0,301010,2,7,2,2,3,4,0,0,0,40,0,0
20,8,222007,1,10,2,14,1,0,0,0,0,24,0,0
32,0,72630,13,16,2,5,3,0,0,3325,0,45,0,0
49,4,204377,2,7,1,2,1,0,1,0,0,60,0,0
38,4,189614,1,10,0,8,0,0,1,0,0,40,0,0
21,0,100345,3,9,2,7,1,0,0,0,0,40,0,0
22,0,163687,12,6,2,3,1,0,0,0,0,15,0,0
34,4,174215,10,14,0,5,0,0,1,7688,0,35,0,1
32,0,37646,1,10,0,5,2,0,0,0,0,45,0,0
33,0,84154,1,10,0,0,2,0,0,0,0,20,0,0
41,0,116493,1,10,1,3,3,0,0,0,0,52,0,0
38,0,259972,3,9,0,7,2,0,0,0,0,40,0,0
58,5,185338,0,13,4,0,5,0,1,0,0,40,0,1
44,0,99212,1,10,0,7,2,0,0,0,0,35,0,0
61,0,54780,0,13,0,7,2,0,0,0,0,40,0,1
35,0,393673,1,10,2,0,4,0,1,0,0,40,0,0
36,0,66687,3,9,0,3,2,0,0,0,0,50,0,0
44,0,133986,1,10,5,8,5,0,1,0,0,40,0,0
35,0,248694,3,9,1,1,3,0,0,0,0,40,0,0
43,0,212888,0,13,1,5,3,0,1,0,0,38,0,0
51,2,304955,3,9,0,4,2,0,0,7688,0,50,0,1
23,0,172232,3,9,2,9,3,0,0,0,0,53,0,0
59,0,32446,3,9,0,2,2,0,0,0,0,40,0,0
18,0,182701,3,9,2,2,1,0,1,0,0,12,20,0
23,0,164920,1,10,2,7,1,0,1,0,0,15,5,0
24,0,274424,3,9,2,0,5,0,1,1831,0,40,0,0
57,0,176904,12,6,1,1,5,0,0,0,0,40,0,0
28,0,217530,1,10,2,4,3,0,0,0,0,35,0,0
59,0,318450,0,13,0,4,2,0,0,0,0,50,0,1
39,0,210945,3,9,2,8,3,0,0,0,0,48,0,0
26,0,181838,3,9,0,7,2,0,0,0,0,50,0,0
17,0,91931,2,7,2,3,1,0,1,0,0,23,0,0
45,1,123681,4,15,0,5,2,0,0,0,0,40,0,1
64,4,181628,3,9,0,5,0,0,1,0,0,20,0,0
72,8,305145,0,13,4,14,3,0,0,0,0,4,0,0
55,0,174533,10,14,2,5,3,0,1,0,0,40,0,0
47,0,94342,3,9,0,1,2,0,0,0,0,16,0,0
43,0,215624,1,10,0,6,2,1,0,0,0,40,19,0
46,1,112485,3,9,1,2,5,0,1,0,0,40,0,0
54,0,27484,3,9,0,4,2,0,0,0,0,40,0,1
26,0,186454,0,13,2,5,3,1,0,4650,0,40,19,0
28,5,187746,0,13,2,5,3,0,1,0,1669,40,0,0
57,0,358628,6,11,1,8,5,0,1,0,0,40,0,0
35,0,295939,3,9,0,7,2,0,0,0,0,40,0,0
61,1,127198,3,9,0,1,2,0,0,0,0,40,5,0
48,0,81497,1,10,1,4,3,0,1,0,0,65,0,0
30,1,143078,0,13,1,3,3,0,0,0,2444,55,0,1
70,1,177806,6,11,0,9,2,0,0,0,0,40,0,0
30,4,210926,7,5,1,9,5,0,1,0,0,40,20,0
34,0,195144,3,9,2,4,3,0,1,0,0,40,0,0
26,0,252563,0,13,2,4,3,0,1,0,0,40,0,0
41,1,170785,9,8,1,1,5,0,0,0,0,40,0,0
19,0,111232,1,10,2,6,3,0,0,0,0,30,0,0
59,0,59584,3,9,0,7,2,4,0,0,0,40,0,0
48,0,148254,0,13,0,2,0,0,1,0,1902,40,41,1
30,4,19302,3,9,0,1,2,0,0,4386,0,70,5,1
52,0,285224,3,9,0,1,2,0,0,0,0,32,0,0
43,0,172256,0,13,1,3,5,0,1,0,0,50,0,0
51,5,128260,0,13,0,5,2,4,0,0,0,40,0,1
25,0,156163,1,10,2,8,1,4,1,0,0,40,41,0
31,0,155914,1,10,0,9,2,0,0,0,0,40,0,0
19,0,58471,3,9,2,1,1,0,1,0,0,40,0,0
29,0,282389,6,11,2,8,3,0,0,0,0,70,0,0
40,0,117915,3,9,0,1,2,0,0,0,0,45,0,0
40,0,163628,6,11,0,8,2,0,0,0,0,40,0,0
45,0,287436,2,7,2,1,3,0,0,0,0,40,3,0
58,5,139736,3,9,2,8,3,0,0,0,1741,40,0,0
28,4,136643,10,14,2,5,3,0,1,0,0,50,0,0
43,4,180572,0,13,2,5,3,0,1,0,0,40,0,1
40,5,148805,0,13,2,4,1,0,1,0,0,40,0,0
55,0,497039,1,10,1,0,5,4,1,0,0,56,0,0
18,0,226956,3,9,2,3,1,0,1,0,0,24,0,0
36,0,157184,3,9,0,1,2,3,0,0,0,40,0,1
21,0,315470,3,9,2,3,1,0,1,0,0,30,0,0
45,0,252079,10,14,0,4,2,0,0,0,0,40,0,1
53,0,138022,0,13,0,9,2,0,0,0,0,60,0,0
33,0,48520,3,9,0,8,2,0,0,0,0,40,0,0
35,1,346605,1,10,1,2,5,0,1,0,0,20,0,0
35,0,139770,3,9,2,3,1,0,1,0,0,29,0,0
41,0,209899,3,9,3,8,5,4,1,0,0,40,0,0
44,1,55844,0,13,0,3,2,0,0,0,0,45,0,1
61,0,215789,3,9,1,3,3,0,0,0,0,40,0,0
18,0,126913,1,10,2,2,1,0,1,0,0,12,0,0
42,5,101950,0,13,2,4,3,0,1,0,0,38,0,0
28,0,451742,3,9,1,4,3,0,1,0,0,40,0,0
53,0,173754,3,9,0,6,2,0,0,0,0,40,0,1
51,0,350131,3,9,1,8,5,0,1,0,2339,40,0,0
32,0,185820,0,13,2,5,3,4,1,0,0,40,0,0
35,0,176837,3,9,0,6,2,0,0,0,0,40,0,0
44,0,271282,0,13,1,7,5,0,1,0,0,56,0,0
25,8,420081,5,12,2,14,1,0,0,0,0,20,0,0
38,5,142282,0,13,2,5,3,0,1,0,0,40,0,0
28,5,266855,0,13,0,12,2,0,0,0,0,50,0,1
36,0,148143,3,9,2,7,4,4,1,0,0,40,0,0
40,5,21189,0,13,1,8,4,4,1,0,0,32,0,0
37,0,110013,6,11,1,3,3,0,1,0,0,40,0,0
18,0,350400,2,7,2,2,1,0,1,0,0,20,0,0
51,0,275507,1,10,1,3,5,4,1,0,0,50,0,0
42,0,169948,1,10,2,3,3,0,0,0,0,80,0,1
41,0,298161,6,11,1,8,1,0,1,0,0,40,12,0
45,8,120131,3,9,2,14,4,0,0,0,0,25,0,0
32,5,113129,0,13,0,8,2,0,0,0,0,38,0,1
24,0,201680,1,10,2,7,1,0,0,0,0,40,0,0
63,0,158609,12,6,4,7,3,0,1,0,0,20,0,0
67,2,22313,1,10,0,3,2,0,0,20051,0,40,0,1
36,0,261012,3,9,1,5,5,4,1,0,0,50,0,0
52,0,104501,9,8,0,4,2,0,0,0,0,60,0,1
32,0,50178,3,9,0,7,2,0,0,0,0,40,0,1
38,0,65624,1,10,0,8,2,0,0,0,0,45,0,0
33,0,236481,0,13,2,5,3,1,0,0,0,10,7,0
50,0,213041,3,9,1,3,5,0,1,0,0,40,0,0
55,0,105127,3,9,1,8,3,0,1,0,0,40,0,0
47,8,127441,1,10,1,14,5,0,1,0,0,42,0,0
30,0,210541,3,9,1,1,3,0,1,0,0,40,0,0
40,1,163512,14,3,0,1,2,3,0,0,0,8,31,0
36,0,170376,3,9,0,7,2,0,0,0,1887,40,0,1
50,0,132465,11,2,5,2,3,0,0,0,0,40,20,0
45,0,253827,0,13,0,1,2,0,0,7688,0,40,0,1
22,0,186383,3,9,0,11,0,0,1,0,0,40,0,0
34,0,111985,3,9,0,3,2,0,0,0,0,50,0,1
37,0,152909,1,10,0,4,2,0,0,0,0,60,0,0
57,0,279340,8,4,4,2,5,4,1,0,0,29,0,0
29,0,154571,1,10,2,1,4,1,0,0,0,40,41,0
31,0,270889,3,9,2,10,3,0,0,0,0,40,0,0
32,0,241731,1,10,2,2,3,4,0,0,0,40,0,0
45,8,256649,0,13,0,14,2,4,0,0,0,45,0,1
31,0,176711,3,9,1,1,3,0,0,0,0,40,0,0
29,0,359155,3,9,3,10,5,0,1,0,0,30,0,0
30,5,103651,0,13,0,5,2,0,0,0,0,40,0,0
43,1,138872,3,9,0,4,2,0,0,0,0,50,0,0
50,0,180195,13,16,0,5,2,0,0,99999,0,50,0,1
37,4,175979,0,13,1,5,4,0,1,0,0,60,0,0
59,4,53612,10,14,3,5,1,4,1,0,0,35,0,0
18,4,28357,3,9,2,8,1,0,1,0,0,40,0,0
25,0,460322,0,13,2,2,1,0,0,0,0,43,0,0
36,0,182954,1,10,0,1,2,0,0,0,0,52,24,0
17,0,242871,12,6,2,3,1,0,1,594,0,12,0,0
55,4,30636,3,9,0,1,2,0,0,4386,0,40,0,1
47,4,274657,3,9,0,2,4,0,0,3908,0,40,0,0
17,8,179807,12,6,2,14,1,0,1,0,0,16,0,0
18,0,230215,1,10,2,2,1,0,0,0,0,30,0,0
46,3,260549,1,10,0,8,2,0,0,0,0,80,0,1
31,0,408208,3,9,2,1,4,4,0,0,0,40,0,0
61,0,143837,3,9,0,7,2,0,0,0,0,40,0,0
28,0,203784,15,1,2,9,3,0,0,0,0,38,20,0
43,3,190020,0,13,0,5,2,0,0,0,0,40,0,1
26,0,666014,0,13,2,4,3,0,1,0,0,50,0,0
32,0,50753,3,9,0,10,2,0,0,0,0,40,0,0
52,3,197515,3,9,0,12,2,0,0,0,0,40,0,0
55,0,209476,10,14,2,5,3,0,1,0,0,40,0,0
67,0,192995,3,9,4,8,5,0,1,6723,0,40,0,0
25,0,39640,1,10,2,2,3,0,0,0,0,48,0,0
33,0,203488,0,13,0,5,2,0,0,15024,0,50,0,1
29,0,125791,5,12,2,4,4,0,1,0,0,38,0,0
20,0,167424,1,10,2,11,1,0,1,0,0,40,0,0
58,8,169590,1,10,0,14,0,0,1,0,0,40,0,0
56,8,174533,0,13,2,14,5,0,1,0,0,20,0,0
37,0,474568,1,10,0,10,2,0,0,0,0,45,41,1
36,0,414910,8,4,1,3,3,3,1,0,0,35,0,0
21,2,95997,1,10,2,9,1,0,0,0,0,60,0,0
26,0,191797,3,9,2,2,3,4,1,0,0,16,0,0
81,8,143732,11,2,4,14,3,0,0,0,0,30,0,0
52,0,65624,5,12,2,7,1,1,0,0,0,40,0,0
48,0,352614,3,9,0,5,2,0,0,7688,0,40,41,1
34,0,301251,0,13,0,3,2,0,0,0,0,50,0,1
47,0,98524,14,3,0,7,2,0,0,0,0,40,0,0
37,0,112512,6,11,2,5,3,0,1,0,0,48,0,1
37,4,170861,0,13,2,5,3,0,1,0,0,45,0,0
42,0,244668,3,9,1,0,3,0,0,8614,0,40,20,1
23,0,148890,1,10,2,6,1,0,1,0,0,25,0,0
37,0,149898,3,9,2,10,3,0,0,0,0,50,0,0
45,0,240629,13,16,0,5,2,0,0,0,0,40,0,1
28,3,19522,1,10,2,0,5,2,1,0,0,40,0,0
89,0,152839,0,13,0,3,2,0,0,0,0,40,0,0
54,4,105788,10,14,1,5,5,4,1,0,0,37,0,1
23,0,314823,1,10,2,8,1,0,0,0,0,24,0,0
20,8,287681,14,3,2,14,3,0,0,0,0,25,20,0
50,8,313445,3,9,3,14,5,1,1,0,0,40,15,0
35,0,289148,3,9,2,7,3,0,1,0,0,40,0,0
37,0,166193,3,9,0,6,2,0,0,0,0,40,0,0
31,3,206857,3,9,2,8,3,0,1,0,0,40,0,0
24,0,150683,0,13,2,0,1,0,0,0,0,42,0,0
52,0,155759,1,10,2,7,3,0,0,0,0,40,0,0
18,8,211459,3,9,2,14,1,0,0,0,0,30,0,0
35,0,191103,3,9,0,3,2,0,0,0,0,40,0,0
51,0,88856,10,14,0,4,2,0,0,0,2415,40,0,1
41,0,193882,3,9,0,4,2,0,0,15024,0,65,0,1
57,5,222792,1,10,0,8,0,0,1,0,0,40,0,1
22,0,190137,3,9,2,3,1,3,0,0,0,40,0,0
37,0,174308,0,13,0,9,2,0,0,0,0,45,0,0
74,0,172787,3,9,4,8,3,0,0,0,2282,35,0,1
56,0,146391,3,9,2,3,3,0,0,0,0,40,22,0
33,0,179708,3,9,1,4,3,0,0,0,0,48,0,0
31,4,314375,1,10,0,12,2,0,0,0,0,30,0,0
41,4,120277,0,13,0,5,2,0,0,0,0,35,0,1
26,0,244906,0,13,1,8,5,0,1,0,0,40,0,0
59,4,251890,12,6,4,2,3,0,1,0,0,25,3,0
23,0,220993,3,9,0,3,3,4,0,0,0,60,0,0
35,0,309131,3,9,0,10,2,0,0,0,0,40,0,0
50,5,263200,6,11,1,8,5,0,1,0,0,40,26,0
52,1,92469,1,10,1,5,3,0,1,0,0,32,0,0
31,0,32406,1,10,0,4,0,0,1,0,0,40,0,0
37,0,235070,3,9,5,2,5,4,1,0,0,35,28,0
48,0,196571,1,10,0,1,2,0,0,0,0,40,0,0
50,4,258819,1,10,1,12,3,0,0,0,0,40,0,0
30,0,33945,3,9,0,6,2,0,0,0,0,40,0,0
24,0,452640,3,9,0,2,2,0,0,0,0,40,0,0
57,1,112772,3,9,0,1,2,0,0,0,0,60,0,0
49,1,34845,6,11,1,10,3,0,0,0,0,48,0,0
23,0,119051,0,13,2,4,3,0,0,0,0,40,3,0
20,0,197767,1,10,2,3,3,4,1,0,0,36,0,0
52,4,181578,3,9,0,2,0,1,1,0,0,40,41,1
56,0,329654,0,13,0,4,0,1,1,7688,0,50,0,1
57,3,47534,10,14,1,4,3,0,1,0,0,60,0,1
20,0,341294,1,10,2,12,1,0,0,0,0,40,0,0
43,0,336042,3,9,3,1,3,0,0,0,0,35,0,0
41,2,56019,4,15,0,5,2,1,0,99999,0,50,7,1
45,0,86505,1,10,1,3,3,0,0,0,0,40,0,0
36,0,274106,3,9,0,7,2,0,0,0,0,45,20,0
62,3,52765,7,5,1,2,5,0,1,0,0,40,0,0
19,2,136848,3,9,2,2,1,0,0,0,0,6,0,0
24,0,298227,1,10,0,4,2,0,0,0,0,50,0,0
19,1,215493,3,9,2,0,1,0,0,0,0,20,0,0
20,8,197583,3,9,0,14,0,0,1,0,0,40,0,0
32,0,265190,0,13,0,3,2,0,0,0,0,40,0,0
44,1,96921,1,10,2,8,3,0,1,0,0,45,0,0
53,4,202420,8,4,0,10,2,4,0,0,0,40,0,0
45,0,252616,8,4,0,2,2,1,0,0,0,36,11,0
39,0,102976,10,14,2,4,3,0,0,0,0,50,0,1
55,0,70439,10,14,0,5,2,0,0,0,0,25,0,1
30,0,184290,0,13,2,3,3,0,0,0,0,55,0,0
39,3,72887,1,10,0,4,2,1,0,0,0,40,0,1
23,4,237498,3,9,2,12,3,0,0,0,0,45,0,0
28,1,228043,0,13,2,3,3,0,1,0,0,48,0,0
42,0,144056,6,11,0,1,2,2,0,0,0,40,0,1
35,0,187711,3,9,1,7,3,0,0,0,0,40,0,0
39,0,282489,3,9,2,2,3,0,1,0,0,25,0,0
29,0,359155,0,13,1,0,5,0,1,0,0,20,0,0
21,1,87169,3,9,2,9,1,1,0,0,0,35,0,0
35,0,251091,10,14,0,8,2,0,0,0,0,38,3,0
42,0,130126,1,10,0,4,2,0,0,0,0,40,0,0
28,0,163265,7,5,2,7,3,0,0,0,0,30,0,0
57,0,250040,8,4,1,5,4,0,1,0,0,20,41,0
59,8,218764,3,9,1,14,3,0,1,0,0,45,0,0
50,0,176773,15,1,0,9,2,4,0,0,0,40,28,0
37,1,98941,4,15,0,5,2,0,0,7688,0,50,0,1
20,0,217467,3,9,2,7,4,0,0,0,0,40,0,0
46,1,97176,1,10,0,4,0,0,1,0,0,50,0,0
28,0,230503,1,10,2,0,5,0,1,0,0,40,0,0
32,0,227321,1,10,3,2,3,0,1,0,0,38,0,0
20,0,199698,7,5,2,10,5,0,0,0,0,35,0,0
38,4,347491,0,13,0,12,2,0,0,0,0,40,0,0
36,0,103925,0,13,2,5,3,0,1,0,0,45,5,0
30,0,124569,10,14,2,5,3,0,1,0,0,16,0,0
35,0,80680,10,14,2,4,3,0,1,0,0,45,0,1
30,5,119197,10,14,1,5,3,2,0,0,0,50,0,0
56,0,147055,7,5,1,12,3,0,0,0,0,40,0,0
30,0,316470,7,5,5,9,3,0,0,0,0,40,20,0
64,0,260082,11,2,0,7,2,0,0,0,0,40,12,0
21,8,228960,1,10,2,14,1,0,1,0,0,20,0,0
17,8,256496,12,6,2,14,1,0,0,0,0,35,0,0
49,0,133351,3,9,0,1,0,4,1,0,0,40,0,0
37,0,151835,0,13,0,5,2,0,0,0,0,40,41,1
52,8,224793,0,13,4,14,3,0,1,0,0,8,0,0
55,0,101480,3,9,0,2,4,0,1,0,0,33,0,0
24,0,138719,2,7,2,3,1,4,1,0,0,20,0,0
23,0,129121,3,9,1,3,3,0,1,0,0,30,0,0
31,0,401069,1,10,2,8,5,4,1,0,0,39,0,0
17,8,188758,12,6,2,14,1,0,0,0,0,14,0,0
50,0,191598,3,9,1,6,3,0,0,0,1980,38,0,0
33,0,330715,3,9,0,3,2,0,0,0,0,55,0,0
24,0,284317,0,13,2,3,3,0,1,0,0,40,0,0
37,0,393673,9,8,0,2,0,0,1,0,0,45,0,0
31,1,206609,12,6,2,10,3,0,0,0,2205,60,0,0
77,8,88545,1,10,0,14,2,0,0,0,0,8,0,0
21,0,224632,0,13,2,8,1,4,1,0,0,38,0,0
18,0,227529,1,10,2,3,1,0,0,0,0,10,0,0
25,0,210148,3,9,2,1,1,0,0,0,0,40,0,0
57,0,224174,6,11,4,1,3,4,0,0,0,40,41,0
25,0,193787,1,10,2,5,5,0,1,0,0,60,0,0
62,1,244953,1,10,4,4,3,0,1,0,0,20,0,0
35,0,223749,6,11,0,0,2,0,0,7298,0,48,0,1
26,0,37650,1,10,1,5,3,0,1,5060,0,40,0,0
47,0,358382,3,9,2,2,3,4,0,0,0,40,0,0
25,0,155275,5,12,2,4,3,0,1,0,0,40,0,0
33,0,180574,6,11,2,5,3,0,1,0,0,40,0,0
28,0,101853,0,13,2,6,1,0,0,0,0,40,0,0
42,1,34161,4,15,0,5,2,0,0,0,0,40,0,1
50,0,83311,10,14,0,4,2,0,0,0,0,40,0,1
61,0,217125,11,2,0,6,2,0,0,0,0,40,20,0
50,0,166368,3,9,0,7,2,0,0,0,0,40,0,0
23,8,44793,3,9,2,14,3,0,0,0,0,40,0,0
27,8,123147,1,10,2,14,5,0,1,0,0,25,0,0
51,0,184529,3,9,0,3,2,0,0,0,1977,50,0,1
37,0,224566,1,10,0,0,2,0,0,0,0,39,0,0
25,0,195994,0,13,2,8,3,0,1,0,0,35,0,0
38,0,186376,0,13,0,8,2,1,0,0,0,42,0,1
60,3,38749,4,15,0,5,2,1,0,99999,0,60,15,1
66,8,78375,3,9,0,14,2,0,0,0,0,50,0,0
74,0,148867,1,10,0,3,2,0,0,6418,0,24,0,1
37,0,207066,10,14,0,5,2,0,0,0,0,70,0,0
26,0,339423,0,13,2,4,3,0,0,0,0,40,0,0
39,0,172186,1,10,0,4,2,0,0,0,0,40,0,1
19,8,138564,3,9,2,14,1,0,1,0,0,8,0,0
35,0,208259,12,6,0,8,0,0,1,0,0,36,0,0
43,4,203376,10,14,4,5,5,4,1,0,0,40,0,0
31,2,243165,3,9,0,3,2,0,0,0,0,50,0,1
35,2,213008,1,10,0,4,2,0,0,0,0,50,0,0
30,0,159323,1,10,1,3,5,0,1,0,0,65,4,0
22,0,197050,3,9,2,2,1,0,1,0,0,20,0,0
36,0,166855,8,4,1,7,3,0,1,0,0,40,0,0
19,0,163072,1,10,2,3,1,0,1,0,0,34,0,0
36,0,191807,3,9,1,1,3,0,0,0,0,75,0,0
29,5,48634,0,13,2,12,1,0,1,0,0,40,0,0
30,4,287737,1,10,2,12,3,0,1,3325,0,40,0,0
31,0,162623,3,9,0,8,0,0,1,0,0,40,0,0
27,0,104993,3,9,2,3,1,4,0,0,0,40,0,0
44,8,256211,6,11,0,14,2,1,0,0,2129,40,17,0
17,0,298605,2,7,2,8,1,0,1,0,0,15,0,0
36,0,115803,3,9,0,1,2,0,0,0,0,40,0,1
43,0,183342,0,13,0,8,2,0,0,0,0,40,0,1
46,1,115971,7,5,0,3,2,0,0,0,0,40,0,0
24,0,254547,3,9,2,8,4,4,1,0,0,20,0,0
42,0,211940,1,10,2,10,3,4,0,0,0,40,0,0
55,5,136819,1,10,0,1,2,0,0,0,0,43,0,1
61,1,186000,6,11,4,1,5,0,1,0,0,40,4,0
20,0,289982,3,9,2,3,1,0,1,0,0,10,36,0
60,0,137344,1,10,0,3,2,0,0,0,0,40,0,0
24,0,174413,6,11,0,8,0,0,1,0,0,40,0,0
33,0,186993,0,13,0,5,2,0,0,0,0,51,0,0
67,1,176388,1,10,2,5,3,0,1,0,0,50,0,1
34,0,49469,3,9,2,4,3,0,0,0,0,50,0,0
34,0,83800,1,10,0,2,0,0,1,0,0,30,0,0
38,0,194809,1,10,1,5,1,0,1,0,0,40,0,0
50,0,194397,0,13,1,4,3,0,1,0,0,40,0,0
45,0,181363,1,10,0,1,2,0,0,0,0,46,0,0
55,8,227243,3,9,4,14,5,0,1,0,0,35,3,0
18,0,176136,3,9,2,3,1,0,0,0,0,35,0,0
26,8,102541,12,6,2,14,5,2,1,0,0,40,0,0
40,0,166088,6,11,4,8,5,0,1,0,0,30,0,0
37,2,95634,1,10,1,1,5,0,1,0,0,40,4,0
35,0,66304,12,6,0,7,2,0,0,0,0,45,0,0
22,0,64292,1,10,2,5,1,0,1,2176,0,25,0,0
33,0,41610,3,9,3,1,3,0,0,0,0,40,0,0
42,4,198028,1,10,0,8,0,0,1,0,0,40,0,1
36,0,228652,1,10,1,7,1,3,0,0,0,40,20,0
41,0,165815,1,10,0,4,2,0,0,0,0,60,0,0
39,0,238255,3,9,1,8,5,0,1,0,0,40,0,0
63,0,65740,1,10,0,6,2,1,0,0,0,40,15,1
52,0,279543,1,10,0,3,2,0,0,0,0,60,12,1
36,0,114765,12,6,2,2,5,0,1,0,0,35,0,0
27,0,279580,10,14,2,3,3,0,0,0,0,42,20,0
19,0,73257,2,7,2,2,1,0,1,0,0,15,5,0
66,0,80621,1,10,2,5,3,0,1,0,0,40,0,1
74,5,193602,1,10,4,4,3,4,0,15831,0,40,0,1
17,8,141445,7,5,2,14,1,0,0,0,0,5,0,0
37,0,224512,6,11,0,1,2,0,0,0,0,45,0,0
52,1,98642,3,9,0,1,2,0,0,0,0,50,7,1
21,8,182288,1,10,2,14,1,0,1,0,0,40,0,0
44,0,765214,10,14,3,4,3,0,0,0,2559,40,0,1
24,0,224785,0,13,2,3,3,0,0,0,1876,65,0,0
19,8,285177,1,10,2,14,1,0,0,0,0,18,0,0
31,0,241880,6,11,2,8,3,4,0,0,0,45,0,0
42,2,201495,1,10,0,4,2,0,0,0,0,40,0,1
35,0,165215,0,13,0,5,0,0,1,0,0,15,0,1
35,2,99146,6,11,0,1,2,0,0,0,0,55,0,0
26,5,92795,4,15,2,5,3,0,1,0,0,80,0,0
39,1,54022,1,10,0,7,0,0,1,0,0,40,0,0
38,0,175268,0,13,0,8,2,0,0,0,0,50,0,0
39,4,123983,0,13,0,4,2,1,0,0,0,40,7,1
35,0,269323,0,13,0,0,2,0,0,0,1887,40,0,1
40,0,32798,3,9,0,1,0,0,1,0,0,45,0,0
64,0,101077,4,15,4,5,3,0,1,0,2444,40,0,1
22,8,157332,1,10,2,14,1,0,1,0,0,40,0,0
49,0,390746,0,13,0,5,2,0,0,0,1672,45,22,0
26,0,200318,12,6,0,6,2,0,0,0,0,38,0,0
38,8,36425,1,10,1,14,3,0,1,0,0,25,0,0
44,0,221172,14,3,5,1,3,0,0,0,0,45,0,0
34,2,337995,0,13,1,4,5,4,0,15020,0,50,0,1
54,0,64421,1,10,4,0,5,0,1,0,0,40,0,0
22,0,199915,1,10,2,2,1,0,1,0,0,10,0,0
64,0,207658,5,12,0,1,2,0,0,0,0,40,0,1
22,0,124810,3,9,2,3,1,0,1,0,0,20,0,0
40,2,253060,0,13,0,4,2,0,0,0,0,55,0,1
36,0,76878,3,9,0,7,2,0,0,5178,0,40,0,1
20,8,38455,3,9,2,14,4,0,0,0,0,40,0,0
49,0,41294,1,10,1,8,3,0,1,0,0,40,0,0
42,0,205195,3,9,0,1,2,0,0,0,0,40,0,1
48,0,162236,0,13,1,4,3,0,1,0,0,50,0,1
27,0,445480,9,8,2,1,1,0,0,0,0,40,0,0
30,0,761800,2,7,0,4,2,0,0,0,0,40,0,0
22,0,188300,3,9,2,3,3,0,1,0,0,28,0,0
36,0,138088,3,9,0,1,2,0,0,0,0,45,0,0
53,0,132304,1,10,1,8,4,0,1,0,0,40,0,0
32,0,126173,3,9,3,1,3,0,0,0,0,40,0,0
48,0,259873,1,10,0,4,2,0,0,0,0,50,0,0
40,0,122215,5,12,0,3,2,0,0,0,0,40,0,1
24,0,190015,0,13,0,5,2,0,0,0,0,40,0,0
35,1,313132,4,15,0,5,2,0,0,0,0,40,0,1
35,1,103323,1,10,0,1,2,0,0,0,0,40,0,1
17,8,44789,1,10,2,14,1,0,0,0,0,15,0,0
28,0,192932,0,13,1,8,3,0,1,0,0,40,0,0
30,0,264025,3,9,3,10,5,4,0,1506,0,80,0,0
37,0,30269,0,13,2,4,3,0,1,2174,0,50,0,0
23,0,283092,3,9,2,3,4,4,0,0,0,40,18,0
17,0,125236,12,6,2,3,1,0,1,0,0,22,0,0
47,0,187308,3,9,0,4,2,0,0,0,0,55,0,1
43,0,150519,1,10,0,5,2,0,0,0,0,40,0,1
39,4,32587,1,10,0,4,2,2,0,0,1485,40,0,1
37,0,244803,3,9,0,8,2,0,0,0,0,40,29,0
23,0,316793,3,9,0,3,0,4,1,0,0,35,0,0
41,0,106068,3,9,1,3,5,0,1,0,0,40,0,0
22,0,191878,3,9,2,2,3,4,1,0,0,35,0,0
30,8,159008,0,13,5,14,3,0,1,0,0,35,0,0
39,0,181983,13,16,1,4,3,0,1,0,2559,60,2,1
65,0,113293,3,9,0,1,2,0,0,0,0,50,0,1
61,4,224711,0,13,2,5,3,0,1,0,0,63,0,1
20,0,460356,9,8,2,2,3,0,0,0,0,30,20,0
37,4,184474,3,9,1,2,5,0,1,2977,0,55,0,0
39,0,289890,0,13,1,3,3,0,0,0,0,60,0,0
27,0,183148,3,9,2,2,3,4,0,0,0,40,0,0
32,1,178109,12,6,0,4,2,0,0,0,0,55,0,0
54,0,351760,1,10,1,8,3,0,1,0,0,35,0,0
39,0,176967,0,13,0,5,2,0,0,0,0,40,0,1
17,0,67444,2,7,2,2,4,4,0,0,0,20,0,0
23,0,48343,3,9,2,3,3,4,1,0,0,27,41,0
19,0,1047822,2,7,2,3,5,0,1,0,0,25,0,0
55,4,200448,1,10,1,8,3,4,0,0,0,40,0,0
36,0,34364,5,12,3,0,3,0,1,0,0,3,0,0
27,0,95725,2,7,0,1,2,0,0,0,1740,40,0,0
23,0,124802,1,10,2,7,3,4,1,0,0,40,0,0
38,4,196673,0,13,0,5,0,0,1,0,0,55,0,0
22,0,196943,3,9,2,1,1,0,0,0,0,40,0,0
31,0,43819,0,13,0,4,0,0,1,0,0,40,0,1
53,0,173020,0,13,0,4,2,0,0,0,0,60,0,1
67,4,102690,0,13,0,4,2,0,0,0,0,20,0,0
42,0,199018,3,9,0,8,2,0,0,0,0,55,0,1
29,0,201954,6,11,0,7,2,0,0,0,0,40,41,0
31,0,168854,1,10,2,3,3,0,0,0,1504,40,0,0
22,0,53702,12,6,0,6,2,0,0,0,0,40,0,0
50,0,154043,3,9,4,8,4,4,1,0,0,40,0,0
41,2,64112,5,12,0,5,2,0,0,15024,0,50,0,1
68,8,294420,0,13,4,14,3,0,1,0,0,2,0,0
42,2,325159,0,13,0,4,2,0,0,0,0,50,0,1
